date,theme,mention_number,old_basket,old_source,old_direction,new_basket,new_source,new_direction,new_reasoning,changed,override_exists
2025-10-22,Broad AI bullish / early innings,6,SMH,OBVIOUS_UNIVERSE,LONG,SMH,OBVIOUS_UNIVERSE,LONG,"Clear high-conviction bullish call on the semiconductor sector broadly, arguing AI structurally increases silicon intensity of GDP; SMH is the obvious liquid proxy for a sector-level long on public semiconductors.",NO,NO
2025-10-22,China AI distillation / export controls,5,"ASML, LRCX, AMAT, KLAC",OBVIOUS_UNIVERSE,LONG,"ASML, AMAT, KLAC, LRCX",OBVIOUS_UNIVERSE,LONG,"He argues export controls have durably extended Western semiconductor equipment companies' moats and pricing power with no credible Chinese competitive threat, which is a clear bullish thesis on the dominant equipment makers he mentioned.",NO,YES
2025-10-22,Intel recovery / foundry failure,3,INTC,BAKER_NAMED,LONG,INTC,BAKER_NAMED,LONG,"Baker is clearly bullish on Intel, arguing it has a credible recovery path under new leadership, government support, and a geopolitical premium that makes its foundry ambitions potentially very valuable.",NO,NO
2025-10-22,Nvidia GPU moat / CUDA ecosystem,6,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker expresses high conviction that Nvidia's dominant position is durable and extremely difficult to displace, constituting a clear bullish view on NVDA.",NO,NO
2025-10-22,Reasoning / inference-time compute,4,GOOGL,BAKER_NAMED,LONG,GOOGL,BAKER_NAMED,LONG,"He explicitly names Google DeepMind as a primary beneficiary of the reasoning-model data flywheel oligopoly; the other three named beneficiaries (OpenAI, Anthropic, XAI) are private, making GOOGL the only directly actionable public equity.",NO,YES
2025-10-30,Humanoid robotics / Tesla Optimus,7,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker explicitly identifies Tesla as the primary Western-listed humanoid robotics play and states a long position in it, with moderate conviction.",NO,NO
2025-12-09,Anthropic valuation / efficiency,1,,NO_BASKET,LONG,,NO_BASKET,,"The primary thesis is about Anthropic (private), and while GOOGL and AMZN are mentioned as infrastructure enablers, the framing is incidental to explaining Anthropic's cost advantage rather than a direct bullish call on those stocks.",NO,NO
2025-12-09,Google TPU competitive position,3,GOOGL,BAKER_NAMED,LONG,GOOGL,BAKER_NAMED,LONG,"Baker argues Google has a profound, underappreciated cost advantage via TPU vertical integration that could reshape competitive positioning, which is a clearly bullish thesis on GOOGL.",NO,NO
2026-02-24,Anthropic valuation / efficiency,2,,NO_BASKET,LONG,,NO_BASKET,,"The thesis is about Anthropic, a private company with no public stock, and no actionable public equity play is implied.",NO,NO
2026-02-24,Humanoid robotics / Tesla Optimus,8,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker explicitly identifies Tesla as the primary US-listed pure-play on humanoid robotics with high conviction, citing structural AI and data advantages.",NO,NO
2026-02-24,Stranded / behind-the-meter power,1,CRSO,BAKER_NAMED,LONG,CRSO,BAKER_NAMED,LONG,"Crusoe Energy is specifically cited as executing the stranded-power-for-AI strategy that the speaker frames as an underappreciated near-term opportunity, making it a clear bullish implication even if stated with moderate conviction.",NO,NO
2026-02-24,xAI competitive position,10,,NO_BASKET,LONG,,NO_BASKET,,"The thesis is about xAI, a private company with no public stock, and no public beneficiaries or competitors are named or clearly implied.",NO,NO
2026-03-02,Crossover investing philosophy,3,,NO_BASKET,LONG,,NO_BASKET,,"The statement is about investor positioning and analytical framework (crossover investing advantage), not a directional view on any specific company or sector.",NO,NO
2026-05-12,Coding as killer AI app,2,,NO_BASKET,LONG,,NO_BASKET,,"This is a broad thematic view that coding/code generation is the killer app for AI and a path to AGI, without pointing to specific companies or a narrow enough sector to resolve into tradeable tickers.",NO,NO
2026-05-12,Trainium / Amazon custom silicon,2,AMZN,BAKER_NAMED,LONG,AMZN,BAKER_NAMED,LONG,"Baker explicitly argues AMZN is undervalued due to Trainium's unpriced margin expansion potential in AWS, a high-conviction bullish view.",NO,NO
2026-05-12,Usage-based AI pricing shift,1,,NO_BASKET,LONG,,NO_BASKET,,"The direct revenue beneficiaries (OpenAI and Anthropic) are private companies with no public tickers, and the broader 'AI compute and infrastructure stack' is too diffuse to resolve to a small obvious basket.",NO,NO
2026-05-20,ALAB / copper vs fiber,1,ALAB,BAKER_NAMED,LONG,ALAB,BAKER_NAMED,LONG,"Baker explicitly identifies ALAB as a high-conviction long, arguing it is miscategorized and mispriced as a 'copper loser' when it structurally benefits from both copper and optical connectivity.",NO,NO
2026-05-20,Anthropic valuation / efficiency,3,,NO_BASKET,LONG,,NO_BASKET,,"His bullish thesis centers on Anthropic (private) and broad AI demand; the SaaS disruption risk for PLTR/SNOW is an implied framing rather than a stated conviction, and 'AI positions' is too broad to resolve to specific tickers.",NO,NO
2026-05-20,Frontier model concentration,3,,NO_BASKET,LONG,,NO_BASKET,,"The three named beneficiaries (Anthropic, OpenAI, xAI) are all private companies with no directly actionable US-listed equity plays.",NO,NO
2026-05-20,Meta AI transformation,2,META,BAKER_NAMED,LONG,META,BAKER_NAMED,LONG,Baker explicitly argues META is a compelling medium-term holding due to its improving AI competitive position and trajectory.,NO,NO
2026-05-20,Microsoft AI position,2,,NO_BASKET,SHORT,,NO_BASKET,,"The view on MSFT is explicitly nuanced and ambiguous — he credits Satya's strategy but flags significant execution risk, and his conviction is only moderate, making it not a clear directional call to act on.",NO,YES
2026-05-20,Trainium / Amazon custom silicon,3,AMZN,BAKER_NAMED,LONG,AMZN,BAKER_NAMED,LONG,"Baker is clearly bullish on Amazon with multiple underappreciated catalysts including Trainium, robotics P&L improvements, and Nova models.",NO,NO
2026-05-20,Usage-based AI pricing shift,2,,NO_BASKET,LONG,,NO_BASKET,,"The thesis centers on OpenAI and Anthropic, both privately held companies with no public stock, and the read-through to public AI infrastructure is too broad and ambiguous to resolve to a specific basket.",NO,NO
2026-05-22,Anthropic valuation / efficiency,4,,NO_BASKET,LONG,,NO_BASKET,,"The thesis is about a private company (Anthropic) validating AI ROI broadly, which is too diffuse to pin to specific public equities.",NO,NO
2026-05-22,Nvidia GPU moat / CUDA ecosystem,7,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker argues a policy shift to allow depreciated GPU sales to China would open incremental revenue for Nvidia and preserve US ecosystem dominance, which is modestly bullish for NVDA.",NO,NO
2026-05-22,xAI competitive position,11,,NO_BASKET,LONG,,NO_BASKET,,"The thesis is bullish on xAI, which is a private company with no public stock, and does not imply a clear bullish or bearish view on any publicly traded company or sector.",NO,NO
2026-05-28,ALAB / copper vs fiber,2,ALAB,BAKER_NAMED,LONG,ALAB,BAKER_NAMED,LONG,"Baker explicitly identifies ALAB as his second-largest portfolio position at 7.4% with high conviction, viewing it as the dominant pure-play on AI cluster connectivity infrastructure.",NO,NO
2026-05-28,Unity / world models,1,U,BAKER_NAMED,LONG,U,BAKER_NAMED,LONG,"Baker explicitly holds Unity as his third-largest position and argues it is mispriced, making this a clear bullish view on U.",NO,NO
2026-06-07,AI networking (Ethernet/InfiniBand),3,ANET,BAKER_NAMED,LONG,ANET,BAKER_NAMED,LONG,"Baker explicitly names Arista Networks as a high-conviction position in the AI networking infrastructure supercycle, with the other company (Drivets) being private and not tradeable.",NO,NO
2026-06-07,Private market structural shift,2,,NO_BASKET,LONG,,NO_BASKET,,"The thesis concerns structural changes in private secondary markets; no specific public companies are named as beneficiaries, and the universe of platforms/intermediaries is too ambiguous to resolve to a clear small basket.",NO,NO
2026-06-07,SPAC structural analysis,2,,NO_BASKET,MIXED,,NO_BASKET,,"The thesis is about private VC industry dynamics and private companies (SpaceX, Anthropic, OpenAI) with no public stocks to trade.",NO,NO
2026-06-11,Bottleneck trade ending,1,,NO_BASKET,SHORT,,NO_BASKET,,"While he is clearly bearish on semiconductor 'bottleneck plays,' the specific stocks comprising that theme are unnamed and too broad/ambiguous to resolve into a defined basket; NVDA and AVGO are mentioned only as illustrative context, not as specific short targets.",NO,YES
2026-06-11,Coding as killer AI app,3,,NO_BASKET,LONG,,NO_BASKET,,"The named beneficiaries (Anthropic, xAI, Cursor, Replit) are all private companies with no public stock, so the thesis is not directly actionable in public markets.",NO,NO
2026-06-11,Frontier model concentration,4,,NO_BASKET,LONG,,NO_BASKET,,"The primary beneficiaries (Anthropic, OpenAI) are private companies; public proxies like GOOGL and META are mentioned only as distant proxies without a clear actionable bullish/bearish call.",NO,NO
2026-06-11,Nvidia GPU moat / CUDA ecosystem,8,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker explicitly argues Nvidia's pricing power is durable and structurally justified due to tokens-per-watt superiority in power-constrained datacenters, a clearly bullish thesis on NVDA.",NO,NO
2026-06-11,xAI competitive position,12,,NO_BASKET,LONG,,NO_BASKET,,"The thesis centers on xAI and SpaceX, both private companies with no publicly traded stock, so there is no actionable public equity trade.",NO,NO
2026-06-12,SPAC structural analysis,3,,NO_BASKET,MIXED,,NO_BASKET,,"The thesis centers on SpaceX, which is privately held, and the speaker explicitly notes limited direct public-market expression of this thesis.",NO,NO
2026-06-15,Bottleneck trade ending,2,,NO_BASKET,SHORT,,NO_BASKET,,"The thesis is bearish on 'bottleneck plays' as a category but does not name specific companies, and the universe of AI supply-chain bottleneck stocks is too broad and ambiguous to resolve into a specific basket.",NO,YES
2026-06-15,Sovereign AI,1,,NO_BASKET,LONG,,NO_BASKET,,"While bullish on open-source model providers and regional data center operators, no specific companies are named and the beneficiary universe is too broad and ambiguous to resolve to specific tickers.",NO,NO
2026-06-27,Anthropic valuation / efficiency,5,,NO_BASKET,LONG,,NO_BASKET,,"The thesis is about Anthropic, a private company with no publicly traded pure-play equivalent, so there is no actionable public market trade.",NO,NO
2026-06-27,Datacenter physical assets,3,"EQIX, DLR",OBVIOUS_UNIVERSE,LONG,"EQIX, DLR",OBVIOUS_UNIVERSE,LONG,"The thesis that permitted terrestrial data center capacity becomes scarce and extremely valuable clearly benefits established data center REITs with existing operational capacity, and EQIX and DLR are the dominant public pure-play data center REITs.",NO,NO
